ID,X,Y,angle,primary_function,secondary_function,expert_primary,expert_secondary
48,4.941127896,52.389112553,0,4.0
49,4.941868186,52.392860988,0,2.0
50,4.941996932,52.393037762,0,3.0
51,4.941546321,52.396779317,0,2.0
52,4.941975474,52.397502713,0,4.0
53,4.951588511,52.397159019,0,4.0
54,4.950504899,52.393322563,0,4.0
55,4.945489168,52.393856152,0,4.0
56,4.948589802,52.393502609,0,3.0
57,4.94911015,52.392782421,0,2.0
58,4.949635863,52.390936067,0,4.0
59,4.953551888,52.393908528,0,4.0
60,4.962612391,52.390991721,0,2.0
61,4.966437221,52.390716725,0,2.0
62,4.965450168,52.392713675,0,5.0
63,4.958894849,52.395090255,0,4.0
64,4.958642721,52.394726902,0,4.0
65,4.957424998,52.395555081,0,4.0
66,4.954420924,52.397885683,0,3.0
67,4.945537448,52.405541105,0,1.0
68,4.951701164,52.402939261,0,1.0
69,4.95224297,52.400546739,0,4.0
70,4.946722984,52.399702288,0,4.0
71,4.944346547,52.402287958,0,2.0
72,4.943869114,52.401338806,0,4.0
73,4.944164157,52.401135881,0,4.0
74,4.940924048,52.399316061,0,2.0
75,4.94063437,52.398605787,0,2.0
76,4.93906796,52.401482816,0,4.0
77,4.943338037,52.405904369,0,1.5
78,4.933746457,52.402274866,0,1.0
79,4.925667644,52.405413471,0,3.0
80,4.921869636,52.406185814,0,2.0
81,4.909172058,52.405573831,0,4.0
82,4.908474684,52.406218541,0,5.0
83,4.907138944,52.405024021,0,3.0
84,4.909783602,52.405200746,0,4.0
85,4.909719229,52.403204362,0,4.0
86,4.912835956,52.402935988,0,2.0
87,4.912278056,52.402778891,0,5.0
88,4.913704991,52.4011457,0,2.5
89,4.910899401,52.400988596,0,3.0
90,4.90873754,52.399456805,0,2.0
91,4.913034439,52.398677797,0,3.0
92,4.917288423,52.398920011,0,4.0
93,4.9151963,52.399561545,0,4.0
94,4.915496707,52.396379971,0,4.0
95,4.915400147,52.39749944,0,5.0
96,4.907224774,52.397250671,0,5.0
97,4.909799695,52.396412704,0,3.0
98,4.913962483,52.396010082,0,3.0
99,4.909349084,52.392379765,0,3.0
100,4.908410311,52.392130968,0,4.0
101,4.914461374,52.394347178,0,5.0
102,4.924090505,52.391417305,0,5.0
103,4.926767349,52.39265475,0,2.0
104,4.925662279,52.397905322,0,3.0
105,4.926601052,52.397253945,0,1.0
106,4.927271605,52.39553544,0,1.0
107,4.930189848,52.396003535,0,4.0
108,4.934073687,52.392730043,0,4.0
109,4.929846525,52.39372521,0,3.0
110,4.931638241,52.393086866,0,5.0
111,4.930441976,52.389453035,0,5.0
112,4.924905896,52.387672021,0,4.0
113,4.928639531,52.387668747,0,3.0
114,4.927609563,52.378232104,0,3.0
115,4.92892921,52.379096614,0,4.0
116,4.91417706,52.376028184,0,4.0
117,4.91417706,52.376028184,0,3.0
118,4.912294149,52.376584906,0,3.0
119,4.912294149,52.376584906,0,3.0
120,4.912852049,52.376647127,0,3.0
121,4.912852049,52.376647127,0,4.0
122,4.911945462,52.3756352,0,1.0
123,4.911993742,52.375461631,0,1.0
124,4.912036657,52.375281512,0,1.0
125,4.911763072,52.376365493,0,3.0
126,4.911720157,52.376545608,0,1.0
127,4.912031293,52.37659473,0,3.0
128,4.912031293,52.37659473,0,1.0
129,4.9091506,52.376503035,0,3.0
130,4.908474684,52.375484556,0,5.0
131,4.907932878,52.386143042,0,2.0
132,4.921649694,52.386483548,0,2.0
133,4.915818572,52.387518144,0,4.0
134,4.914037585,52.390589048,0,4.0
135,4.908683896,52.387691665,0,5.0
136,4.909917712,52.386918998,0,2.0
137,4.906269908,52.389597084,0,4.0
138,4.89127636,52.389456309,0,2.0
139,4.89307344,52.385956418,0,4.0
140,4.903684258,52.378546473,0,2.0
141,4.904687405,52.376620928,0,2.0
142,4.904687405,52.376620928,0,5.0
143,4.905207753,52.376450638,0,4.0
144,4.90547061,52.376372042,0,4.0
145,4.903727174,52.375029343,0,4.0
146,4.903357029,52.37533391,0,4.0
147,4.903233647,52.375831693,0,3.0
148,4.903045893,52.375939763,0,4.0
149,4.90256846,52.376015085,0,2.0
150,4.90256846,52.376015085,0,4.0
151,4.90316391,52.376241049,0,4.0
152,4.902278781,52.375510755,0,4.0
153,4.902203679,52.375337185,0,3.0
154,4.902112484,52.375143966,0,4.0
155,4.900798202,52.37565485,0,4.0
156,4.900798202,52.37565485,0,4.0
157,4.899532199,52.375143966,0,5.0
158,4.898217916,52.377125246,0,5.0
159,4.897010922,52.375134141,0,5.0
160,4.8952353,52.375821868,0,4.0
161,4.895642996,52.376090406,0,4.0
162,4.896056056,52.376339294,0,3.0
163,4.896243811,52.376473562,0,5.0
164,4.896399379,52.376617654,0,4.0
165,4.893373847,52.376748646,0,5.0
166,4.893186092,52.376617654,0,3.0
167,4.893652797,52.376172278,0,2.0
168,4.892081022,52.375111216,0,3.0
169,4.891190529,52.37589719,0,3.0
170,4.892016649,52.376666776,0,3.0
171,4.884490371,52.382302354,0,4.0
172,4.885767102,52.381791547,0,3.0
173,4.88486588,52.380180501,0,3.0
174,4.882811308,52.379849771,0,5.0
175,4.886764884,52.38060619,0,4.0
176,4.889307618,52.376604554,0,4.0
177,4.889012575,52.376293446,0,2.0
178,4.888883829,52.376146079,0,5.0
179,4.890541434,52.375304436,0,3.0
180,4.888438582,52.375674499,0,2.0
181,4.883556962,52.375527129,0,2.0
182,4.883653522,52.376951683,0,2.0
183,4.879748225,52.378336894,0,5.0
184,4.875580072,52.380141206,0,4.0
185,4.880150557,52.381139932,0,4.0
186,4.87523675,52.382259787,0,2.0
187,4.877049923,52.384106504,0,4.0
188,4.878476858,52.385010189,0,5.0
189,4.882231951,52.384499413,0,4.0
190,4.880252481,52.384191635,0,4.0
191,4.884608388,52.383549878,0,4.0
192,4.883921742,52.384162167,0,4.0
193,4.88947928,52.385501314,0,2.0
194,4.889291525,52.387279141,0,4.0
195,4.888427854,52.388464319,0,2.0
196,4.887666106,52.38965274,0,3.5
197,4.879576564,52.389230412,0,5.0
198,4.879796505,52.388912845,0,4.0
199,4.880917668,52.389515238,0,5.0
200,4.881722331,52.38952506,0,5.0
201,4.882044196,52.387780063,0,4.0
202,4.879281521,52.388290801,0,4.0
203,4.878702164,52.390395895,0,4.0
204,4.875912666,52.390386074,0,4.0
205,4.875338674,52.396553458,0,4.5
206,4.883455038,52.398111535,0,4.0
207,4.893845916,52.400347083,0,2.0
208,4.894650578,52.400576196,0,2.0
209,4.900170565,52.402579246,0,3.0
210,4.904193878,52.405488742,0,5.0
211,4.89855051,52.404582204,0,2.0
212,4.898936749,52.405063293,0,4.0
213,4.888701439,52.403377822,0,3.0
214,4.877269864,52.399067303,0,4.0
215,4.875376225,52.399427347,0,2.0
216,4.875183105,52.399754658,0,2.0
217,4.876851439,52.399941223,0,4.0
218,4.889007211,52.411621293,0,3.0
219,4.887928963,52.413548583,0,4.0
220,4.884796143,52.413077403,0,4.0
221,4.886292815,52.412550591,0,4.0
222,4.877640009,52.41247206,0,2.0
223,4.877940416,52.413757995,0,1.0
224,4.880949855,52.414857391,0,3.0
225,4.881212711,52.414778864,0,4.0
226,4.881861806,52.415747359,0,5.0
227,4.879066944,52.416493347,0,4.0
228,4.880649447,52.416912142,0,5.0
229,4.878401756,52.418646172,0,5.0
230,4.87785995,52.420877408,0,2.0
231,4.882634282,52.418462957,0,4.0
232,4.893443584,52.415151868,0,4.0
233,4.893738627,52.415191131,0,5.0
234,4.897284508,52.416290492,0,4.0
235,4.893722534,52.419362666,0,4.0
236,4.892987609,52.419594952,0,4.0
237,4.897161126,52.418096524,0,2.0
238,4.902101755,52.421744354,0,4.0
239,4.903845191,52.418243752,0,5.0
240,4.901881814,52.411025746,0,4.0
241,4.898411036,52.410521816,0,4.0
242,4.892295599,52.413911781,0,4.0
243,4.895986319,52.410616712,0,2.0
244,4.896780252,52.408620573,0,3.0
245,4.900749922,52.406251267,0,4.0
246,4.901720881,52.406670159,0,1.0
247,4.901881814,52.407046504,0,4.0
248,4.901382923,52.408722018,0,3.0
249,4.90265429,52.409958978,0,5.0
250,4.904977083,52.408813646,0,2.0
251,4.904800057,52.407576654,0,3.0
252,4.912927151,52.40935032,0,5.0
253,4.914343357,52.41304141,0,4.0
254,4.915722013,52.406378898,0,5.0
255,4.923114181,52.407894086,0,4.0
256,4.924761057,52.408620573,0,3.0
257,4.926214814,52.409464853,0,4.0
258,4.928655624,52.408371867,0,5.0
259,4.932233691,52.407691192,0,4.0
260,4.934717417,52.408794011,0,3.0
261,4.907074571,52.419437914,0,3.0
262,4.909311533,52.419765075,0,1.0
263,4.912471175,52.419686557,0,2.0
264,4.911291003,52.420187111,0,1.0
265,4.907734394,52.421904655,0,1.0
266,4.908367395,52.427982587,0,2.0
267,4.908957481,52.427874644,0,4.0
268,4.917846322,52.426569494,0,4.0
269,4.917964339,52.427874644,0,3.0
270,4.917991161,52.428054549,0,4.0
271,4.92136538,52.428129782,0,3.0
272,4.905352592,52.427491935,0,4.5
273,4.905282855,52.425094202,0,2.0
274,4.899113774,52.4240932,0,2.0
275,4.896613955,52.423373511,0,5.0
276,4.890863299,52.422267784,0,2.0
277,4.879093766,52.423187044,0,2.0
278,4.877602458,52.42214347,0,3.0
279,4.826651216,52.415780078,0,2.0
280,4.854712486,52.406683249,0,2.0
281,4.866514206,52.416879423,0,2.0
282,4.87306416,52.421106414,0,1.0
283,4.871079326,52.41710845,0,4.0
284,4.861074686,52.412596401,0,1.5
285,4.860473871,52.411117369,0,2.0
286,4.860028625,52.409055804,0,2.0
287,4.859588742,52.408257331,0,2.0
288,4.86749053,52.404503658,0,1.0
289,4.859626293,52.404454567,0,2.0
290,4.858215451,52.405086202,0,1.0
291,4.853403568,52.40577019,0,2.0
292,4.849407077,52.400756212,0,1.0
293,4.843844175,52.400834765,0,1.5
294,4.854792953,52.399469898,0,2.0
295,4.852963686,52.396576371,0,4.0
296,4.847084284,52.396540364,0,3.0
297,4.844584465,52.394383187,0,1.0
298,4.861519933,52.391675927,0,2.0
299,4.861509204,52.391823243,0,4.0
300,4.872903228,52.397650009,0,3.0
301,4.87187326,52.393060677,0,5.0
302,4.868488312,52.394039469,0,4.0
303,4.868171811,52.392707128,0,4.0
304,4.865264297,52.390379527,0,5.0
305,4.861326814,52.383929694,0,5.0
306,4.868021607,52.383693947,0,3.0
307,4.870006442,52.384204732,0,3.0
308,4.87205565,52.383811821,0,4.0
309,4.874094129,52.383143864,0,4.0
310,4.871149063,52.382109165,0,4.0
311,4.870784283,52.382547933,0,3.0
312,4.872865677,52.379027847,0,5.0
313,4.872425795,52.379162106,0,2.0
314,4.870317578,52.378788798,0,4.0
315,4.866793156,52.375707248,0,4.0
316,4.862576723,52.37589064,0,2.0
317,4.862764478,52.375058818,0,4.0
318,4.861294627,52.377187467,0,4.0
319,4.853446484,52.380576719,0,4.0
320,4.858961105,52.379581255,0,4.0
321,4.855957031,52.37778347,0,3.0
322,4.858210087,52.377174368,0,4.0
323,4.846526384,52.377344655,0,2.0
324,4.849723577,52.379237422,0,3.0
325,4.84564662,52.383775804,0,3.0
326,4.847304225,52.386031723,0,4.0
327,4.847121835,52.384997092,0,2.0
328,4.850437045,52.383818369,0,4.0
329,4.849943519,52.384008277,0,4.0
330,4.852539897,52.383048908,0,2.0
331,4.854433537,52.384738431,0,5.0
332,4.854471087,52.383798724,0,2.0
333,4.853591323,52.383589169,0,4.0
334,4.85919714,52.384116327,0,4.0
335,4.858590961,52.384289862,0,2.0
336,4.856080413,52.384787544,0,4.0
337,4.852046371,52.384879221,0,3.0
338,4.855576158,52.390435181,0,3.5
339,4.828904271,52.390127444,0,3.0
340,4.828518033,52.384600914,0,2.0
341,4.838780165,52.385913855,0,1.0
342,4.842701554,52.379191578,0,3.0
343,4.841258526,52.376178827,0,5.0
344,4.840561152,52.376696249,0,4.0
345,4.834038019,52.375703973,0,4.0
346,4.831468463,52.37760336,0,4.0
347,4.82997179,52.380023323,0,5.0
348,4.831103683,52.380733895,0,4.0
349,4.835368395,52.381398614,0,4.0
350,4.830406308,52.38186031,0,4.0
351,4.828308821,52.382482445,0,5.0
352,4.825508595,52.38130693,0,3.0
353,4.824194312,52.381401889,0,3.0
354,4.823459387,52.382606871,0,4.0
355,4.823625684,52.381480476,0,4.0
356,4.820455313,52.380786287,0,4.0
357,4.827493429,52.376404791,0,4.0
358,4.825202823,52.375212739,0,3.0
359,4.821501374,52.375812044,0,4.0
360,4.816603661,52.378631615,0,2.0
361,4.820128083,52.375245488,0,3.0
362,4.816673398,52.376827241,0,3.0
363,4.815058708,52.377321732,0,4.0
364,4.816297889,52.377374128,0,4.0
365,4.813545942,52.378471156,0,4.0
366,4.819495082,52.380845228,0,3.0
367,4.81628716,52.382118988,0,3.0
368,4.815418124,52.380858326,0,4.0
369,4.812843204,52.382777138,0,3.0
370,4.814634919,52.384011551,0,3.0
371,4.819071293,52.384073762,0,5.0
372,4.819607735,52.383589169,0,4.0
373,4.825986028,52.38399518,0,4.0
374,4.823598862,52.390130718,0,3.0
375,4.818856716,52.390084885,0,2.0
376,4.818862081,52.389754229,0,3.0
377,4.81523037,52.389325354,0,1.0
378,4.824103117,52.3920524,0,3.0
379,4.822821021,52.391443495,0,1.0
380,4.826683402,52.391842885,0,1.0
381,4.83928442,52.397312863,0,3.0
382,4.835051894,52.397126287,0,4.0
383,4.839992523,52.403132359,0,3.0
384,4.808825254,52.404997839,0,1.0
385,4.808825254,52.404997839,0,1.0
386,4.809120297,52.404991294,0,3.0
387,4.806470275,52.404991294,0,1.0
388,4.807060361,52.404991294,0,1.0
389,4.806765318,52.404991294,0,1.0
390,4.80794549,52.404991294,0,1.0
391,4.807650447,52.404984748,0,4.0
392,4.808535576,52.404997839,0,5.0
393,4.81043458,52.403489097,0,2.0
394,4.810933471,52.401198068,0,1.0
395,4.810912013,52.399793935,0,4.0
396,4.809817672,52.400255438,0,5.0
397,4.809817672,52.400255438,0,1.0
398,4.808642864,52.400248892,0,1.0
399,4.808058143,52.400248892,0,1.0
400,4.805488586,52.399047664,0,1.0
401,4.805370569,52.399214594,0,2.0
402,4.805059433,52.3997252,0,2.0
403,4.804694653,52.400415817,0,3.0
404,4.800682068,52.404016017,0,3.0
405,4.800682068,52.404016017,0,2.0
406,4.800687432,52.403836014,0,2.0
407,4.800692797,52.403656011,0,2.0
408,4.800692797,52.403656011,0,3.0
409,4.800692797,52.403476006,0,3.0
410,4.800676703,52.403296001,0,4.0
411,4.800649881,52.403115995,0,2.0
412,4.800606966,52.402939261,0,2.0
413,4.803879261,52.40304072,0,4.0
414,4.803814888,52.403944016,0,1.0
415,4.803814888,52.403944016,0,3.0
416,4.803809524,52.404124019,0,2.0
417,4.801357985,52.404058564,0,4.0
418,4.801357985,52.404935658,0,2.0
419,4.803809524,52.404307294,0,3.0
420,4.803809524,52.404307294,0,3.0
421,4.803830981,52.404667295,0,2.0
422,4.80388999,52.405554195,0,2.5
423,4.801325798,52.405478924,0,2.0
424,4.800955653,52.405639284,0,1.0
425,4.800955653,52.405639284,0,1.0
426,4.799748659,52.405642557,0,2.0
427,4.800049067,52.40564583,0,1.0
428,4.800687432,52.404552749,0,4.0
429,4.797667265,52.405642557,0,2.0
430,4.797667265,52.405642557,0,1.5
431,4.798262715,52.405642557,0,1.0
432,4.798262715,52.405642557,0,2.0
433,4.795956016,52.405632739,0,1.0
434,4.795360565,52.405632739,0,3.0
435,4.793574214,52.405632739,0,2.0
436,4.792683721,52.405632739,0,2.0
437,4.792383313,52.405636012,0,2.0
438,4.790613055,52.405632739,0,2.0
439,4.790318012,52.405629466,0,3.0
440,4.785935283,52.405714555,0,1.0
441,4.786520004,52.405672011,0,1.0
442,4.786230326,52.405701465,0,1.0
443,4.785645604,52.405744009,0,1.0
444,4.783580303,52.405799644,0,1.0
445,4.788086414,52.400402725,0,1.0
446,4.788086414,52.400402725,0,2.0
447,4.784787297,52.399561545,0,2.0
448,4.784197211,52.399561545,0,1.0
449,4.783902168,52.399564818,0,2.0
450,4.783902168,52.399564818,0,2.0
451,4.783607125,52.399561545,0,2.0
452,4.781547189,52.399558272,0,1.0
453,4.781252146,52.399558272,0,2.0
454,4.782432318,52.399554999,0,2.0
455,4.785672426,52.399568091,0,1.0
456,4.786262512,52.399564818,0,3.0
457,4.787566066,52.400288168,0,2.0
458,4.787566066,52.400288168,0,1.0
459,4.788365364,52.400350356,0,3.0
460,4.791294336,52.399571364,0,2.0
461,4.791584015,52.399571364,0,1.0
462,4.795521498,52.400379814,0,2.0
463,4.795789719,52.400451821,0,2.0
464,4.795923829,52.399944497,0,2.0
465,4.795049429,52.400167065,0,1.0
466,4.79411602,52.399600822,0,3.0
467,4.794561267,52.399433893,0,2.0
468,4.794427156,52.39937825,0,1.0
469,4.794427156,52.39937825,0,1.0
470,4.794427156,52.39869089,0,4.0
471,4.794432521,52.398870914,0,3.0
472,4.796277881,52.397614004,0,1.0
473,4.795982838,52.397614004,0,4.0
474,4.795982838,52.397614004,0,1.5
475,4.79632616,52.397849677,0,1.0
476,4.795489311,52.397856223,0,1.0
477,4.795693159,52.39761073,0,2.0
478,4.795398116,52.39761073,0,2.0
479,4.794502258,52.398383211,0,1.0
480,4.794502258,52.398383211,0,2.0
481,4.794480801,52.398203185,0,2.0
482,4.794480801,52.398023158,0,2.0
483,4.794335961,52.397663102,0,3.0
484,4.794335961,52.39712956,0,1.5
485,4.794378877,52.39676295,0,1.0
486,4.794566631,52.394844747,0,3.0
487,4.793348908,52.395686017,0,3.0
488,4.793348908,52.395686017,0,4.0
489,4.793053865,52.395686017,0,1.0
490,4.793053865,52.395686017,0,1.0
491,4.793643951,52.395686017,0,1.0
492,4.794459343,52.39550598,0,3.0
493,4.794566631,52.396406158,0,2.0
494,4.792174101,52.395686017,0,1.0
495,4.790436029,52.39568929,0,4.0
496,4.792560339,52.397604184,0,2.0
497,4.792023897,52.39785295,0,3.0
498,4.792023897,52.39785295,0,2.0
499,4.790832996,52.39785295,0,1.0
500,4.790784717,52.39761073,0,4.0
501,4.790495038,52.397627097,0,2.0
502,4.79024291,52.39785295,0,1.0
503,4.789942503,52.39785295,0,4.0
504,4.789904952,52.39761073,0,1.0
505,4.789609909,52.39761073,0,5.0
506,4.787533879,52.397604184,0,4.0
507,4.788440466,52.397607457,0,1.0
508,4.788461924,52.39785295,0,1.0
509,4.788730145,52.397607457,0,4.0
510,4.78526473,52.397849677,0,1.0
511,4.786680937,52.397849677,0,1.0
512,4.784969687,52.397846404,0,1.0
513,4.784545898,52.397486347,0,2.0
514,4.783773422,52.397856223,0,1.0
515,4.783371091,52.3974798,0,2.0
516,4.783478379,52.39785295,0,1.0
517,4.781708121,52.397849677,0,2.0
518,4.781895876,52.397483073,0,2.0
519,4.782888293,52.397846404,0,1.0
520,4.782781005,52.397483073,0,1.0
521,4.784556627,52.395682743,0,4.0
522,4.782196283,52.395692564,0,4.0
523,4.786916971,52.395686017,0,1.0
524,4.787217379,52.395686017,0,1.0
525,4.787217379,52.395686017,0,4.0
526,4.788365364,52.395686017,0,3.0
527,4.788365364,52.395686017,0,4.0
528,4.788075686,52.395499433,0,1.0
529,4.788660407,52.39567947,0,4.0
530,4.788478017,52.394717082,0,1.0
531,4.786675572,52.393525524,0,1.0
532,4.785608053,52.393322563,0,1.0
533,4.782893658,52.392818431,0,1.0
534,4.783317447,52.393070498,0,1.0
535,4.783204794,52.393342205,0,2.0
536,4.78384316,52.39322763,0,1.0
537,4.784433246,52.393280007,0,2.0
538,4.784985781,52.393289828,0,1.0
539,4.784776568,52.392419049,0,4.0
540,4.784502983,52.392324113,0,3.0
541,4.785001874,52.391816696,0,4.0
542,4.784422517,52.391813422,0,4.0
543,4.784132838,52.391816696,0,2.0
544,4.783242345,52.391810148,0,4.0
545,4.782577157,52.392513984,0,1.0
546,4.781493545,52.391813422,0,2.0
547,4.782646894,52.391813422,0,4.0
548,4.782947302,52.391810148,0,5.0
549,4.782947302,52.391810148,0,3.0
550,4.782341123,52.391106301,0,4.0
551,4.782448411,52.390775653,0,3.0
552,4.783097506,52.390762558,0,2.0
553,4.783403277,52.390765832,0,1.0
554,4.783403277,52.390765832,0,3.0
555,4.785355926,52.390788748,0,1.0
556,4.785162807,52.390778927,0,5.0
557,4.78600502,52.390955709,0,2.0
558,4.786369801,52.391191418,0,3.0
559,4.786369801,52.391191418,0,2.0
560,4.786916971,52.39114886,0,2.0
561,4.785763621,52.391181597,0,2.0
562,4.785763621,52.391181597,0,4.0
563,4.785296917,52.391816696,0,4.0
564,4.785296917,52.391816696,0,3.0
565,4.785345197,52.391869075,0,4.0
566,4.785634875,52.392415775,0,2.0
567,4.785935283,52.392415775,0,3.0
568,4.786224961,52.392419049,0,3.0
569,4.786224961,52.392419049,0,2.0
570,4.786171317,52.391819969,0,3.0
571,4.787651896,52.391819969,0,2.0
572,4.787651896,52.391819969,0,4.0
573,4.787651896,52.391819969,0,4.0
574,4.788515568,52.391823243,0,5.0
575,4.788220525,52.391823243,0,4.0
576,4.788097143,52.39160718,0,2.0
577,4.788097143,52.391253619,0,1.0
578,4.788097143,52.3914304,0,3.0
579,4.788107872,52.390893508,0,2.0
580,4.788113236,52.39107029,0,4.0
581,4.789690375,52.390837854,0,2.0
582,4.790602326,52.39151879,0,3.0
583,4.792565703,52.392438691,0,2.0
584,4.790591598,52.392193167,0,4.0
585,4.790591598,52.392013116,0,1.0
586,4.790591598,52.392013116,0,2.0
587,4.789706469,52.391823243,0,3.0
588,4.789411426,52.391823243,0,3.0
589,4.789459705,52.392422323,0,4.0
590,4.794427156,52.393348752,0,1.0
591,4.794427156,52.393348752,0,1.0
592,4.793536663,52.393348752,0,2.0
593,4.793236256,52.393345478,0,1.0
594,4.794507623,52.39430135,0,2.0
595,4.794507623,52.393934716,0,1.0
596,4.796508551,52.393345478,0,5.0
597,4.796245694,52.393266913,0,1.0
598,4.796417356,52.392003295,0,3.0
599,4.79642272,52.39164319,0,3.0
600,4.79642272,52.39164319,0,1.0
601,4.796433449,52.391813422,0,2.0
602,4.793456197,52.392435417,0,1.0
603,4.79305923,52.392019664,0,2.0
604,4.794507623,52.391790506,0,5.0
605,4.794512987,52.391250345,0,2.0
606,4.793053865,52.39128963,0,2.0
607,4.793053865,52.39128963,0,3.0
608,4.793053865,52.391109575,0,2.0
609,4.793064594,52.390752737,0,3.0
610,4.796401262,52.390919698,0,1.0
611,4.796411991,52.391086659,0,2.0
612,4.797173738,52.391839612,0,4.0
613,4.797173738,52.391839612,0,4.0
614,4.796910882,52.39191818,0,3.0
615,4.799458981,52.392229178,0,1.0
616,4.800167084,52.391335462,0,2.0
617,4.798997641,52.391351831,0,2.0
618,4.799281955,52.391355104,0,2.0
619,4.799281955,52.391355104,0,1.0
620,4.800279737,52.390860771,0,2.0
621,4.800279737,52.390860771,0,2.0
622,4.800564051,52.390998268,0,2.0
623,4.80057478,52.390854223,0,2.0
624,4.801116586,52.390759284,0,2.0
625,4.801357985,52.391040827,0,2.0
626,4.800789356,52.390906603,0,2.0
627,4.80075717,52.391348557,0,1.0
628,4.801647663,52.391355104,0,1.0
629,4.802983403,52.391083385,0,1.0
630,4.80430305,52.390814938,0,4.0
631,4.804056287,52.391361652,0,3.0
632,4.803444743,52.391368199,0,3.0
633,4.803578854,52.391433673,0,2.0
634,4.802983403,52.39126344,0,2.0
635,4.802988768,52.391440221,0,2.0
636,4.803857803,52.391597359,0,3.0
637,4.804158211,52.391597359,0,2.0
638,4.802613258,52.392455059,0,1.0
639,4.802082181,52.392144063,0,1.0
640,4.802666903,52.392144063,0,1.0
641,4.80264008,52.391839612,0,2.0
642,4.800928831,52.393535345,0,1.0
643,4.800928831,52.393535345,0,1.0
644,4.801808596,52.39331929,0,1.0
645,4.802634716,52.393312743,0,2.0
646,4.804560542,52.393142517,0,1.0
647,4.804083109,52.393934716,0,3.0
648,4.804083109,52.393934716,0,1.0
649,4.802983403,52.394036195,0,1.0
650,4.800633788,52.394425742,0,1.0
651,4.800365567,52.394504306,0,1.0
652,4.798300266,52.393348752,0,1.0
653,4.798407555,52.392903544,0,2.0
654,4.798198342,52.393034488,0,2.0
655,4.797136188,52.393234177,0,2.0
656,4.797704816,52.393348752,0,1.0
657,4.798536301,52.39444211,0,1.0
658,4.798965454,52.394681073,0,1.0
659,4.800360203,52.394638518,0,4.0
660,4.79716301,52.397614004,0,4.0
661,4.796948433,52.397859497,0,1.0
662,4.797828197,52.397879136,0,1.0
663,4.798337817,52.397577998,0,5.0
664,4.79891181,52.397502713,0,2.0
665,4.799550176,52.397663102,0,1.0
666,4.799550176,52.397663102,0,3.0
667,4.800590873,52.397335776,0,2.0
668,4.800590873,52.397335776,0,2.0
669,4.800338745,52.397427428,0,1.0
670,4.799464345,52.397388149,0,4.0
671,4.800896645,52.396890609,0,2.0
672,4.801331162,52.396645111,0,4.0
673,4.801524282,52.396510904,0,1.0
674,4.800832272,52.397231032,0,2.0
675,4.802623987,52.395826772,0,2.0
676,4.80245769,52.395378317,0,1.0
677,4.802811742,52.395483066,0,1.0
678,4.80642736,52.394589416,0,2.0
679,4.806985259,52.394645065,0,1.0
680,4.806985259,52.394645065,0,2.0
681,4.807178378,52.394880755,0,1.0
682,4.807178378,52.394880755,0,2.0
683,4.807489514,52.394844747,0,1.0
684,4.808160067,52.395276841,0,1.0
685,4.80619669,52.397813671,0,2.0
686,4.806808233,52.397250671,0,2.0
687,4.807307124,52.396638564,0,1.0
688,4.809018373,52.395001872,0,1.0
689,4.809190035,52.394861114,0,2.0
690,4.809190035,52.394861114,0,5.0
691,4.808986187,52.394586143,0,2.0
692,4.809549451,52.394582869,0,2.0
693,4.81112659,52.393532071,0,1.0
694,4.81112659,52.393532071,0,2.0
695,4.809399247,52.392608919,0,2.0
